,Unnamed: 0,hot_100_url,WeekID,Week Positon,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Genres,spotify_track_id,spotify_track_preview_url,Duration (ms),Explicit,Album,Danceability,Energy,Key,Loudness (db),Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Popularity,Predictions,pca1,pca2
15692,15692,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,59,Level Up,Ciara,Level UpCiara,1,77.0,59,2,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",5ubwXXOsH9bUhZsQ0Cybha,https://p.scdn.co/mp3-preview/a55191055ca6602bb50052ebaa69d9e6d9218f73?cid=b8d3901151d34489a160e3cf0ab1fa94,204150.0,0.0,Level Up,0.746,0.825,1.0,-4.666,1.0,0.169,0.0142,0.0107,0.121,0.584,152.914,4.0,70.0,3,-1.50999733692268,-0.12018237948855587
7465,7465,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,22,Get Along,Kenny Chesney,Get AlongKenny Chesney,1,35.0,22,17,"['contemporary country', 'country', 'country road']",6n6OQfBpCgzF9oEg8zhBN7,https://p.scdn.co/mp3-preview/70ec3eea98f3ebf76b83cbe1e700c80ff3546da3?cid=b8d3901151d34489a160e3cf0ab1fa94,199625.0,0.0,Songs for the Saints,0.632,0.804,7.0,-6.109,1.0,0.0503,0.101,0.0,0.17,0.35,92.456,4.0,72.0,4,-0.41843206795914695,-1.0020406385303977
13125,13125,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,47,Sober,Demi Lovato,SoberDemi Lovato,2,56.0,47,3,"['dance pop', 'pop', 'post-teen pop']",0STK94RxUulYqWzwFlyAb5,,197893.0,0.0,Sober,0.397,0.303,1.0,-10.413,1.0,0.11,0.798,4.16e-06,0.0824,0.17,170.22,3.0,78.0,5,4.420893061303494,-1.8367254609489
21388,21388,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,86,Nevermind,Dennis Lloyd,NevermindDennis Lloyd,1,90.0,86,2,['israeli pop'],63SevszngYpZOwf63o61K4,https://p.scdn.co/mp3-preview/3ed2e2ed433fdc05df0a4f30607bd4b0760658df?cid=b8d3901151d34489a160e3cf0ab1fa94,156600.0,0.0,Nevermind,0.592,0.691,3.0,-8.354,1.0,0.196,0.156,9.78e-06,0.418,0.0796,99.976,4.0,81.0,8,0.8029573810587227,-0.14814085811380767
15531,15531,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,58,Solo,Clean Bandit Featuring Demi Lovato,SoloClean Bandit Featuring Demi Lovato,2,61.0,58,5,"['dance pop', 'edm', 'pop', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",6kPJZM97LwdG9QIsT7khp6,https://p.scdn.co/mp3-preview/ccfd1b80223079c120eeec6e83c7771eb74ca27d?cid=b8d3901151d34489a160e3cf0ab1fa94,222653.0,0.0,Solo (feat. Demi Lovato),0.737,0.636,11.0,-4.546,0.0,0.0437,0.0441,6.66e-05,0.35,0.565,105.005,4.0,81.0,3,-1.0225374705706127,-0.051644812803227594
20125,20125,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,80,One Day,Logic Featuring Ryan Tedder,One DayLogic Featuring Ryan Tedder,1,,80,1,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",7rKKh8AGVXuNXgLBpTBTFH,,198106.0,1.0,YSIV,0.549,0.861,10.0,-5.737,1.0,0.177,0.148,0.000122,0.101,0.354,189.711,4.0,58.0,3,-0.7501311045138369,0.5375119697928467
19323,19323,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,76,Ocean,TK Kravitz Featuring Jacqueez,OceanTK Kravitz Featuring Jacqueez,1,78.0,76,3,"['deep pop r&b', 'trap']",2yI8omCrTAyrTcK7NRppu7,https://p.scdn.co/mp3-preview/39d6666a319e6a68d3feccf96f9c0cbb18bac20d?cid=b8d3901151d34489a160e3cf0ab1fa94,219437.0,1.0,2,0.709,0.264,1.0,-17.696,0.0,0.186,0.268,0.0,0.24,0.341,133.858,4.0,67.0,6,4.264793373060735,2.374920765146246
14892,14892,https://www.billboard.com/charts/hot-100/2018-08-11,2018-08-11,55,Take Back Home Girl,Chris Lane Featuring Tori Kelly,Take Back Home GirlChris Lane Featuring Tori Kelly,3,57.0,55,9,['contemporary country'],0N9uZRrJQ3lO5TmInEjLxc,https://p.scdn.co/mp3-preview/7c2621cd57ed155602d5d8ebc538269838632b65?cid=b8d3901151d34489a160e3cf0ab1fa94,212106.0,0.0,Laps Around The Sun,0.493,0.796,11.0,-3.971,1.0,0.0691,0.39,0.0,0.0957,0.644,159.988,4.0,70.0,4,-0.9393901966230535,-1.5055866496172556
9444,9444,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,30,Wake Up,Travis Scott,Wake UpTravis Scott,1,,30,1,['rap'],20MuVazoNMv6xjKPnRFOxG,https://p.scdn.co/mp3-preview/05bb7646f9e1791363e76c8af6e4b98d263b98de?cid=b8d3901151d34489a160e3cf0ab1fa94,231963.0,1.0,ASTROWORLD,0.741,0.645,11.0,-5.116,0.0,0.0963,0.192,0.0,0.163,0.488,149.07,4.0,79.0,2,-0.3674896197043468,1.2678844186605867
5942,5942,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,16,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj","Big BankYG Featuring 2 Chainz, Big Sean & Nicki Minaj",2,25.0,16,10,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0ZNrc4kNeQYD9koZ3KvCsy,,237240.0,1.0,STAY DANGEROUS,0.745,0.346,1.0,-7.709,1.0,0.331,0.00552,0.0,0.0881,0.112,203.911,4.0,76.0,9,1.544525764195424,2.1143273086303394
11005,11005,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,38,Can't Say,Travis Scott,Can't SayTravis Scott,1,,38,1,['rap'],27a1mYSG5tYg7dmEjWBcmL,https://p.scdn.co/mp3-preview/5cf7091a2bbb9811838dcba614b8dd4b57a17447?cid=b8d3901151d34489a160e3cf0ab1fa94,198408.0,1.0,ASTROWORLD,0.702,0.708,10.0,-5.366,0.0,0.0547,0.201,0.0,0.118,0.713,147.98,4.0,80.0,3,-0.8454315731140428,1.0357530884887314
14342,14342,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,53,Houstonfornication,Travis Scott,HoustonfornicationTravis Scott,1,,53,1,['rap'],58TaFP5j5i9swOf584yon2,https://p.scdn.co/mp3-preview/c5d1f6daa24a7b0dd7e9c4adcdee9108e4545e21?cid=b8d3901151d34489a160e3cf0ab1fa94,217828.0,1.0,ASTROWORLD,0.689,0.723,0.0,-4.052,0.0,0.0836,0.0985,0.0,0.158,0.288,160.042,4.0,75.0,3,-0.5755587925113841,0.861546950642262
19224,19224,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,76,Could've Been,H.E.R. Featuring Bryson Tiller,Could've BeenH.E.R. Featuring Bryson Tiller,1,,76,1,"['alternative r&b', 'pop', 'pop rap']",6oEVnWKgPqIEPc53OYDNqG,https://p.scdn.co/mp3-preview/2bf699b69458c77fde78ccecbf929c6a813df0c1?cid=b8d3901151d34489a160e3cf0ab1fa94,252746.0,0.0,I Used To Know Her,0.455,0.352,1.0,-11.733,0.0,0.25,0.654,3.72e-06,0.249,0.407,103.342,4.0,76.0,7,3.462543792811942,-0.03560741621009327
17556,17556,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,68,Coffee Bean,Travis Scott,Coffee BeanTravis Scott,1,,68,1,['rap'],6vnfObZ4Ys70SBAtti1xZ9,https://p.scdn.co/mp3-preview/1ad614f6b2693c956c4b2d6428df8169f452d504?cid=b8d3901151d34489a160e3cf0ab1fa94,209115.0,1.0,ASTROWORLD,0.81,0.582,5.0,-5.098,0.0,0.125,0.0862,0.00681,0.207,0.503,95.004,4.0,72.0,2,-0.21769529976052393,1.6687062536031179
13606,13606,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,50,Butterfly Effect,Travis Scott,Butterfly EffectTravis Scott,2,,50,23,['rap'],2cYqizR4lgvp4Qu6IQ3qGN,https://p.scdn.co/mp3-preview/ca4f131887eae894020e48ea809af1186c95f542?cid=b8d3901151d34489a160e3cf0ab1fa94,190557.0,0.0,ASTROWORLD,0.763,0.628,11.0,-5.85,1.0,0.05,0.0531,0.0,0.114,0.193,140.958,4.0,85.0,4,-0.013470712977510166,-0.382801367471744
13119,13119,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,47,Skeletons,Travis Scott,SkeletonsTravis Scott,1,,47,1,['rap'],6NMtzpDQBTOfJwMzgMX0zl,https://p.scdn.co/mp3-preview/48ac5b2db97570a39265747f1eb956f62e17d0f9?cid=b8d3901151d34489a160e3cf0ab1fa94,145588.0,1.0,ASTROWORLD,0.46,0.686,0.0,-5.948,0.0,0.0367,0.00146,0.0,0.375,0.252,148.054,4.0,73.0,8,-0.2483815028431802,0.35761617925050077
7904,7904,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,24,Carousel,Travis Scott,CarouselTravis Scott,1,,24,1,['rap'],7KZ5MMVgBVox9ycroB2UrI,https://p.scdn.co/mp3-preview/69dfdc414369c7102e805c5590eedea182d29116?cid=b8d3901151d34489a160e3cf0ab1fa94,180182.0,1.0,ASTROWORLD,0.428,0.403,5.0,-5.914,0.0,0.209,0.229,0.0,0.22,0.133,95.387,5.0,72.0,8,1.115416624935248,1.4018136101982452
13173,13173,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,48,Astrothunder,Travis Scott,AstrothunderTravis Scott,1,,48,1,['rap'],4MXhiYIRDMGAuvZc5IFTwC,https://p.scdn.co/mp3-preview/f1c50bd85a9a523555f630d09d698ef329429e00?cid=b8d3901151d34489a160e3cf0ab1fa94,142969.0,1.0,ASTROWORLD,0.7,0.46,4.0,-8.111,0.0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,4.0,75.0,8,1.1945452010384165,1.4229577737122299
12300,12300,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,43,Who? What!,Travis Scott,Who? What!Travis Scott,1,,43,1,['rap'],4KYS9GK68yeuUJ8vJfPxrq,https://p.scdn.co/mp3-preview/db116db775cdbc2810f61c39df59c836d7f45a41?cid=b8d3901151d34489a160e3cf0ab1fa94,176720.0,1.0,ASTROWORLD,0.834,0.731,10.0,-5.603,0.0,0.0566,0.0462,0.0,0.0731,0.681,140.001,4.0,72.0,2,-1.1610616802329725,1.5812853972851315
8313,8313,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,25,Yosemite,Travis Scott,YosemiteTravis Scott,1,,25,1,['rap'],7lAK3oHbfEnvUQWosrMMpR,https://p.scdn.co/mp3-preview/93e6cdc0f8d46ff0d4dc1b9325f4a064ba32c5c8?cid=b8d3901151d34489a160e3cf0ab1fa94,150043.0,1.0,ASTROWORLD,0.785,0.554,0.0,-6.571,1.0,0.0409,0.283,3.4e-06,0.116,0.144,128.047,4.0,82.0,8,1.1503004690477645,0.7803311515080433
8726,8726,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,27,Stop Trying To Be God,Travis Scott,Stop Trying To Be GodTravis Scott,1,,27,1,['rap'],1xYpVRspgaLxdJLOTQkTjg,https://p.scdn.co/mp3-preview/0e6f40ee6843e26214fba4c6e13e4011ec2179f0?cid=b8d3901151d34489a160e3cf0ab1fa94,338438.0,1.0,ASTROWORLD,0.588,0.567,4.0,-3.738,0.0,0.0628,0.221,0.0,0.135,0.113,150.009,4.0,74.0,8,0.6390526861287209,0.07099663920467235
9586,9586,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,31,No Bystanders,Travis Scott,No BystandersTravis Scott,1,,31,1,['rap'],6OaVWaGfhXn70ZJfdVcabn,https://p.scdn.co/mp3-preview/858540a3a175a219743ff3903c9caf0374525166?cid=b8d3901151d34489a160e3cf0ab1fa94,218283.0,1.0,ASTROWORLD,0.731,0.811,1.0,-3.225,1.0,0.0712,0.0204,0.0,0.411,0.426,147.045,4.0,78.0,3,-1.6354764005954925,0.5402492244773023
10538,10538,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,36,5% Tint,Travis Scott,5% TintTravis Scott,1,,36,1,['rap'],11kDth1aKUEUMq9r1pqyds,https://p.scdn.co/mp3-preview/ad1658a248876de250e67e1bd2b8be802043b06a?cid=b8d3901151d34489a160e3cf0ab1fa94,196138.0,1.0,ASTROWORLD,0.712,0.481,4.0,-5.415,0.0,0.0487,0.173,0.0,0.241,0.062,140.0,4.0,73.0,8,0.9397583424411744,1.0417774753165985
23848,23848,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,98,Handgun,YG Featuring A$AP Rocky,HandgunYG Featuring A$AP Rocky,1,99.0,98,2,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",50wkDxcIfamIajKwmgp0iB,,215533.0,1.0,STAY DANGEROUS,0.843,0.546,8.0,-7.714,1.0,0.464,0.0195,0.0,0.374,0.427,159.104,4.0,59.0,9,0.10565496382199381,3.2094028692855106
3722,3722,https://www.billboard.com/charts/hot-100/2018-08-18,2018-08-18,8,Stargazing,Travis Scott,StargazingTravis Scott,1,,8,1,['rap'],7wBJfHzpfI3032CSD7CE2m,https://p.scdn.co/mp3-preview/d2d23f9ea674dffde91d99783732b092655ccaf6?cid=b8d3901151d34489a160e3cf0ab1fa94,270714.0,1.0,ASTROWORLD,0.487,0.789,8.0,-3.69,1.0,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,4.0,82.0,4,-0.513247346889618,-0.5991932544578744
11874,11874,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,42,Bed,Nicki Minaj Featuring Ariana Grande,BedNicki Minaj Featuring Ariana Grande,1,84.0,42,9,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",3L4GsGLgxpHieVQH86H8bv,,189533.0,1.0,Queen,0.757,0.73,7.0,-6.304,1.0,0.187,0.0348,6.17e-05,0.136,0.451,90.013,4.0,72.0,2,-0.3533859274556702,1.339610136188716
21475,21475,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,87,Album Of The Year (Freestyle),J. Cole,Album Of The Year (Freestyle)J. Cole,1,,87,1,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",6rDaCGqcQB1urhpCrrD599,,138872.0,1.0,Album of the Year (Freestyle),0.705,0.816,10.0,-7.046,0.0,0.32,0.0805,0.0,0.476,0.929,94.211,4.0,65.0,2,-1.5986822042211544,2.670577399545392
22134,22134,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,90,Have It All,Jason Mraz,Have It AllJason Mraz,1,,90,1,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",7BXW1QCg56yzEBV8pW8pah,https://p.scdn.co/mp3-preview/af6a3e7fa8bf66090c837b3566a298fac3bb1b1e?cid=b8d3901151d34489a160e3cf0ab1fa94,226106.0,0.0,Know.,0.643,0.638,1.0,-4.947,0.0,0.0407,0.204,0.0,0.0707,0.6,82.001,4.0,69.0,4,-0.14576734752580092,-0.7006892848058965
9129,9129,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,29,Mercy,Brett Young,MercyBrett Young,1,34.0,29,15,['contemporary country'],2VIPU72L6tIR4w8J8ap6Kp,,217120.0,0.0,Brett Young,0.638,0.367,4.0,-7.906,1.0,0.0266,0.84,0.0,0.0999,0.219,71.957,4.0,70.0,7,3.2397168110358012,-1.242542029934083
15080,15080,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,56,Rich Sex,Nicki Minaj Featuring Lil Wayne,Rich SexNicki Minaj Featuring Lil Wayne,2,,56,2,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",2D1MK9oaxy7axXggy3iVbp,,192600.0,1.0,Queen,0.879,0.635,9.0,-5.098,1.0,0.258,0.0517,0.0,0.0786,0.568,146.972,4.0,62.0,2,-0.7372980959221768,2.131806273977392
15484,15484,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,58,Majesty,Nicki Minaj Featuring Eminem & Labrinth,MajestyNicki Minaj Featuring Eminem & Labrinth,1,,58,1,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",38TgLPNHsPzgqri5G4SPun,,295653.0,1.0,Queen,0.81,0.73,11.0,-5.209,0.0,0.223,0.313,0.0,0.105,0.568,157.003,4.0,64.0,2,-0.4497659751199203,1.782078061233788
12917,12917,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,46,Taking A Walk,Trippie Redd,Taking A WalkTrippie Redd,1,,46,1,"['melodic rap', 'rap', 'trap']",4mHgYpuGHu99Mw69E83CP2,,121680.0,1.0,LIFE'S A TRIP,0.767,0.538,0.0,-6.044,0.0,0.052,0.68,0.0,0.192,0.343,81.031,4.0,77.0,6,1.549381079313728,1.151063910322374
14371,14371,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,53,Kiss Somebody,Morgan Evans,Kiss SomebodyMorgan Evans,1,77.0,53,7,"['australian country', 'australian pop', 'contemporary country']",4f3fb3alVLFc8Ga4ncpg7x,https://p.scdn.co/mp3-preview/47559b56a7fa0835bad5565b80e49fd36b9d1f8f?cid=b8d3901151d34489a160e3cf0ab1fa94,213183.0,0.0,Things That We Drink To,0.57,0.684,6.0,-7.054,1.0,0.0465,0.136,0.0,0.205,0.531,89.012,4.0,68.0,4,0.010125813066416146,-1.1201984610387168
6438,6438,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,18,Barbie Dreams,Nicki Minaj,Barbie DreamsNicki Minaj,1,,18,1,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",6Poyf51k7W3NKnsGwAI90B,,279866.0,1.0,Queen,0.855,0.787,8.0,-4.134,0.0,0.334,0.313,0.0,0.194,0.702,88.003,4.0,68.0,2,-0.9356975153692978,2.3444976876058394
23957,23957,https://www.billboard.com/charts/hot-100/2018-08-25,2018-08-25,98,Thought I Knew You,Nicki Minaj Featuring The Weeknd,Thought I Knew YouNicki Minaj Featuring The Weeknd,1,,98,1,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",5vAEnWrHxLv78uwZrAJcX6,,198280.0,1.0,Queen,0.77,0.715,1.0,-5.92,1.0,0.0449,0.0373,0.00172,0.0959,0.468,150.024,4.0,53.0,3,-0.5265522272701951,0.6784458886063438
17028,17028,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,65,Promises,Calvin Harris & Sam Smith,PromisesCalvin Harris & Sam Smith,1,,65,1,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",5N5k9nd479b1xpDZ4usjrg,https://p.scdn.co/mp3-preview/c78e0a33c394091314b35a2fd42b0102cc8fb1cd?cid=b8d3901151d34489a160e3cf0ab1fa94,213309.0,0.0,Promises (with Sam Smith),0.781,0.768,11.0,-5.991,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4.0,85.0,3,-1.1207161474976899,-0.36430191103898774
19642,19642,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,78,Chanel (Go Get It),Young Thug Featuring Gunna & Lil Baby,Chanel (Go Get It)Young Thug Featuring Gunna & Lil Baby,1,,78,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",0kCBorRrKZkSztd9m0QI3r,https://p.scdn.co/mp3-preview/ba738f9d9a2046eaa3ee6e897d9f4e1b65cae576?cid=b8d3901151d34489a160e3cf0ab1fa94,201706.0,1.0,Slime Language,0.938,0.5,4.0,-10.08,0.0,0.144,0.00183,0.0,0.077,0.462,140.011,4.0,73.0,9,0.9479305470923589,2.5451052857612675
24087,24087,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,99,Pete Davidson,Ariana Grande,Pete DavidsonAriana Grande,1,,99,1,"['dance pop', 'pop', 'post-teen pop']",0XOnMqLQDO89iAg7dWWwnG,,73813.0,1.0,Sweetener,0.652,0.31,4.0,-10.212,1.0,0.0509,0.43,1.16e-05,0.182,0.304,119.913,4.0,69.0,6,2.6869935709816244,0.9982584453045612
3566,3566,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,8,God Is A Woman,Ariana Grande,God Is A WomanAriana Grande,1,30.0,8,6,"['dance pop', 'pop', 'post-teen pop']",67kQ3UW7saqCFqB54BVKKI,,213068.0,0.0,k bye for now (swt live),0.602,0.658,1.0,-5.934,1.0,0.0558,0.0233,6e-05,0.237,0.268,145.031,4.0,62.0,4,-0.11754942499360396,-0.9955558353284083
22052,22052,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,89,The Light Is Coming,Ariana Grande Featuring Nicki Minaj,The Light Is ComingAriana Grande Featuring Nicki Minaj,2,,89,2,"['dance pop', 'pop', 'post-teen pop']",0mQVABspENyHvpVqRpnkxJ,,130071.0,1.0,k bye for now (swt live),0.877,0.547,7.0,-5.705,1.0,0.18,0.0122,1.51e-05,0.028,0.687,99.034,4.0,54.0,2,-0.43366097606403164,1.9829344130077544
17645,17645,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,68,Lean Wit Me,Juice WRLD,Lean Wit MeJuice WRLD,1,84.0,68,3,"['chicago rap', 'melodic rap']",3oDkdAySo1VQQG0ptV7uwa,,175755.0,1.0,Goodbye & Good Riddance,0.665,0.651,1.0,-5.515,1.0,0.156,0.0414,0.0,0.0896,0.237,163.935,4.0,86.0,8,-0.0048447638104910495,0.8910694903938071
21534,21534,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,87,Goodnight N Go,Ariana Grande,Goodnight N GoAriana Grande,1,,87,1,"['dance pop', 'pop', 'post-teen pop']",0ao5xnzWNAt0dZFF6v4Sct,,188787.0,0.0,k bye for now (swt live),0.708,0.454,1.0,-7.07,1.0,0.0395,0.0217,0.0,0.073,0.24,110.963,4.0,57.0,1,1.0168781745957014,-0.5811523790678313
21795,21795,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,88,Made For Now,Janet & Daddy Yankee,Made For NowJanet & Daddy Yankee,1,,88,1,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2Ul7yRZaxGcWCzQg7m632Z,https://p.scdn.co/mp3-preview/0506ba7dde3e811a4d70fa65cf54b783fb89d1ec?cid=b8d3901151d34489a160e3cf0ab1fa94,210685.0,0.0,Made For Now,0.76,0.888,6.0,-3.449,1.0,0.124,0.00307,1.49e-05,0.149,0.559,115.705,4.0,59.0,0,-1.9527532626683741,-0.37670630563709245
13402,13402,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,49,Break Up In The End,Cole Swindell,Break Up In The EndCole Swindell,2,78.0,49,7,"['contemporary country', 'country', 'country road', 'modern country rock']",5Z19ylxppfnfdP4JH0u8oj,https://p.scdn.co/mp3-preview/68ecf0a7b8894befd989f29d0ec14d6a31c1b4a0?cid=b8d3901151d34489a160e3cf0ab1fa94,199693.0,0.0,All of It,0.507,0.372,1.0,-8.433,1.0,0.0303,0.481,0.0,0.271,0.257,86.422,4.0,68.0,7,2.501003209798161,-1.3453705458266076
14889,14889,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,55,Sweetener,Ariana Grande,SweetenerAriana Grande,1,,55,1,"['dance pop', 'pop', 'post-teen pop']",1Bvxlmt3CtZTyls2IJQ38T,,174000.0,0.0,k bye for now (swt live),0.721,0.459,4.0,-6.408,1.0,0.032,0.248,0.0,0.212,0.46,119.914,4.0,57.0,1,0.6751366381400887,-0.5184564610727188
9725,9725,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,32,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,Drowns The WhiskeyJason Aldean Featuring Miranda Lambert,1,36.0,32,10,"['contemporary country', 'country', 'country road']",2dwoqUYTy6SOy1dFqcTndC,https://p.scdn.co/mp3-preview/44119704415849cac0d7d26c8f47c00fa68eac5c?cid=b8d3901151d34489a160e3cf0ab1fa94,202066.0,0.0,Rearview Town,0.552,0.698,8.0,-4.817,1.0,0.0306,0.294,0.000103,0.0905,0.6,90.006,4.0,68.0,4,-0.29154849659239007,-1.437616718770865
16259,16259,https://www.billboard.com/charts/hot-100/2018-09-01,2018-09-01,62,Everytime,Ariana Grande,EverytimeAriana Grande,1,,62,1,"['dance pop', 'pop', 'post-teen pop']",2Hk1xo2ZrysHtBQMmZvg8U,,131928.0,0.0,k bye for now (swt live),0.71,0.614,10.0,-6.757,0.0,0.0431,0.186,0.0,0.0974,0.658,148.152,4.0,56.0,8,-0.3622922129466746,0.1497719615135305
12791,12791,https://www.billboard.com/charts/hot-100/2018-09-08,2018-09-08,46,Drew Barrymore,Bryce Vine,Drew BarrymoreBryce Vine,1,57.0,46,3,"['pop', 'pop rap']",0OgGn1ofaj55l2PcihQQGV,https://p.scdn.co/mp3-preview/5dd333e7d41aa0213aebd0643c7cd1eee2b71174?cid=b8d3901151d34489a160e3cf0ab1fa94,191146.0,1.0,Drew Barrymore,0.763,0.572,11.0,-7.312,0.0,0.0595,0.493,0.00118,0.106,0.25,151.93,4.0,74.0,6,1.3029679311690667,1.250938762554818
3742,3742,https://www.billboard.com/charts/hot-100/2018-09-08,2018-09-08,8,Taste,Tyga Featuring Offset,TasteTyga Featuring Offset,1,10.0,8,14,"['pop rap', 'rap', 'trap']",5IaHrVsrferBYDm0bDyABy,https://p.scdn.co/mp3-preview/93d60b97736368a2dd3098c46b2a49c2bc762183?cid=b8d3901151d34489a160e3cf0ab1fa94,232959.0,1.0,Taste (feat. Offset),0.884,0.559,0.0,-7.442,1.0,0.12,0.0236,0.0,0.101,0.342,97.994,4.0,84.0,8,0.6915292405873997,1.380871124920756
4631,4631,https://www.billboard.com/charts/hot-100/2018-09-08,2018-09-08,11,IDOL,BTS Featuring Nicki Minaj,IDOLBTS Featuring Nicki Minaj,1,,11,1,"['k-pop', 'k-pop boy group']",2AIWoHr9DF6y4KALCBKWQS,https://p.scdn.co/mp3-preview/fc013a8d8851b4b8342ad30b213e84fd68a6e365?cid=b8d3901151d34489a160e3cf0ab1fa94,222732.0,0.0,Love Yourself 結 'Answer',0.734,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.422,126.035,4.0,77.0,0,-1.684606572032194,-0.5142353438555205
22132,22132,https://www.billboard.com/charts/hot-100/2018-09-08,2018-09-08,90,Happy Now,Zedd & Elley Duhe,Happy NowZedd & Elley Duhe,1,,90,1,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'post-teen pop', 'tropical house']",4keoy2fqgwGnbWlm3ZVZFa,,207029.0,0.0,Happy Now,0.503,0.741,4.0,-5.128,1.0,0.047,0.579,1.49e-06,0.0712,0.458,88.335,3.0,81.0,1,1.085077878506102,-2.26819717570393
10483,10483,https://www.billboard.com/charts/hot-100/2018-09-08,2018-09-08,35,"Sunrise, Sunburn, Sunset",Luke Bryan,"Sunrise, Sunburn, SunsetLuke Bryan",1,40.0,35,9,"['contemporary country', 'country', 'country road']",53yTYusPQJ1AApL1hi0Dnc,,216093.0,0.0,What Makes You Country,0.472,0.884,9.0,-2.306,1.0,0.0584,0.185,0.0,0.178,0.718,159.96,4.0,71.0,0,-2.146006493211151,-1.657425382768432
