,Unnamed: 0,hot_100_url,WeekID,Week Positon,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,Genres,spotify_track_id,spotify_track_preview_url,Duration (ms),Explicit,Album,Danceability,Energy,Key,Loudness (db),Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Popularity,Predictions,pca1,pca2
9528,9528,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,31,Here With Me,Marshmello Featuring CHVRCHES,Here With MeMarshmello Featuring CHVRCHES,1,37.0,31,8,"['brostep', 'progressive electro house']",5icOoE6VgqFKohjWWNp0Ac,,156346.0,0.0,Here With Me,0.791,0.565,5.0,-3.933,0.0,0.0439,0.0623,0.0,0.156,0.181,99.961,4.0,85.0,0,-0.1051184918158482,0.08814677387973492
7786,7786,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,23,Pure Water,Mustard & Migos,Pure WaterMustard & Migos,2,23.0,23,14,"['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",3j84U36KvLeXNDPv4t5pI8,,192470.0,1.0,Perfect Ten,0.682,0.559,0.0,-5.545,1.0,0.127,0.174,0.0,0.344,0.137,202.015,4.0,85.0,0,0.3717970988880764,0.8867619144814156
22178,22178,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,90,Light It Up,"Marshmello, Tyga & Chris Brown","Light It UpMarshmello, Tyga & Chris Brown",1,,90,1,"['brostep', 'progressive electro house']",4Q8aDd3H6LF8t4eY7So9O8,,137448.0,1.0,Light It Up (with Tyga & Chris Brown),0.81,0.625,11.0,-3.593,0.0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,4.0,72.0,0,-1.085911036920077,1.6079267213143078
14243,14243,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,52,Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,Who Do You LoveThe Chainsmokers Featuring 5 Seconds Of Summer,1,55.0,52,12,"['electropop', 'pop', 'tropical house']",2fVHrSxsQbJUuj9MW9zG1e,https://p.scdn.co/mp3-preview/fd81239ead953f58f53a9604f3a44f50afad8918?cid=b8d3901151d34489a160e3cf0ab1fa94,226733.0,1.0,World War Joy,0.51,0.835,3.0,-4.673,1.0,0.0447,0.00791,0.0,0.219,0.435,140.024,4.0,79.0,0,-1.083125146226486,-0.3360508856585527
1253,1253,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,2,ME!,Taylor Swift Featuring Brendon Urie,ME!Taylor Swift Featuring Brendon Urie,1,100.0,2,2,"['dance pop', 'pop', 'post-teen pop']",2Rk4JlNc2TPmZe2af99d45,,193000.0,0.0,Lover,0.61,0.83,0.0,-4.105,1.0,0.0571,0.033,0.0,0.118,0.728,182.162,4.0,85.0,0,-1.8999087158200891,-1.0359517770269648
16913,16913,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,65,Before I Let Go,Beyonce,Before I Let GoBeyonce,1,75.0,65,2,"['dance pop', 'pop', 'pop rap', 'r&b']",7LikBkHerFGZ58QHVOKp1t,https://p.scdn.co/mp3-preview/4bb6a5c6fcf0d79f15229ae3c55776cce7a58d2e?cid=b8d3901151d34489a160e3cf0ab1fa94,240776.0,0.0,HOMECOMING: THE LIVE ALBUM,0.713,0.842,6.0,-5.424,0.0,0.0984,0.0686,0.0,0.341,0.435,102.968,4.0,66.0,0,-1.1020453854838685,-0.11139395114610058
13556,13556,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,49,Walk Me Home,P!nk,Walk Me HomeP!nk,2,62.0,49,9,"['dance pop', 'pop', 'post-teen pop']",7DHApOHsIFo7EyfieArYGE,https://p.scdn.co/mp3-preview/44e8764f6028b38a76a48e98d6d2f6019e60d14e?cid=b8d3901151d34489a160e3cf0ab1fa94,177390.0,0.0,Walk Me Home,0.652,0.453,1.0,-6.119,1.0,0.0445,0.0519,0.0,0.179,0.432,88.038,3.0,75.0,0,1.0982564057156332,-1.2178721703310518
17374,17374,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,67,Floating,ScHoolboy Q Featuring 21 Savage,FloatingScHoolboy Q Featuring 21 Savage,1,,67,1,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",4NN6N5TxBO5k9uqu0W4gfQ,,186826.0,1.0,CrasH Talk,0.906,0.545,11.0,-4.977,0.0,0.344,0.181,0.0,0.091,0.543,139.932,4.0,74.0,0,-0.23846820125833765,3.113284042783466
23510,23510,https://www.billboard.com/charts/hot-100/2019-05-11,2019-05-11,96,Love Me Anyway,P!nk Featuring Chris Stapleton,Love Me AnywayP!nk Featuring Chris Stapleton,1,,96,1,"['dance pop', 'pop', 'post-teen pop']",0pwdJLLVxlJa1lnR9UeMZY,https://p.scdn.co/mp3-preview/12cb9f35816c7cf8773a8d9acaffc07e2e31cc6e?cid=b8d3901151d34489a160e3cf0ab1fa94,188120.0,0.0,Hurts 2B Human,0.368,0.321,3.0,-5.904,1.0,0.0272,0.769,0.0,0.135,0.0673,139.001,4.0,66.0,0,2.944449996871422,-2.0406759223129183
22211,22211,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,90,Power Is Power,"SZA, The Weeknd & Travis Scott","Power Is PowerSZA, The Weeknd & Travis Scott",1,92.0,90,2,"['alternative r&b', 'pop', 'pop rap', 'rap']",4cbdPT6uaBOgOQe3fLMofl,https://p.scdn.co/mp3-preview/80b86c4843f38991349c2b68d62c2d135d4a20a0?cid=b8d3901151d34489a160e3cf0ab1fa94,211266.0,0.0,For The Throne (Music Inspired by the HBO Series Game of Thrones),0.507,0.644,4.0,-7.485,1.0,0.0641,0.00413,0.0,0.217,0.172,179.913,4.0,74.0,0,0.320828289570249,-1.1145314684264784
15071,15071,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,56,Night Shift,Jon Pardi,Night ShiftJon Pardi,2,59.0,56,12,"['contemporary country', 'country', 'country road', 'modern country rock']",0bPnT6i9H1p8Vd85GS6Z7I,,172253.0,0.0,California Sunrise,0.628,0.757,7.0,-3.561,1.0,0.0281,0.113,0.0,0.263,0.727,96.016,4.0,74.0,0,-1.589999340088877,-1.0287814326852913
20297,20297,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,81,I'm So Tired...,Lauv & Troye Sivan,I'm So Tired...Lauv & Troye Sivan,2,83.0,81,5,['pop'],7COXchtUOMd6uIT6HvmRaI,https://p.scdn.co/mp3-preview/c066ee13f04cb53b3b5033079f06200a44b18cf1?cid=b8d3901151d34489a160e3cf0ab1fa94,162582.0,0.0,i'm so tired...,0.599,0.733,11.0,-7.058,1.0,0.203,0.176,0.0,0.242,0.534,102.211,4.0,85.0,0,-0.3059644596136935,-0.10797433469435147
2461,2461,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,5,Homicide,Logic Featuring Eminem,HomicideLogic Featuring Eminem,1,,5,1,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",7M2tXmeS15NAzEn7ABFeBg,,245386.0,1.0,Confessions of a Dangerous Mind,0.694,0.759,10.0,-5.667,0.0,0.398,0.137,0.0,0.167,0.77,140.055,4.0,78.0,0,-1.0632345431642238,2.4827242261110882
22434,22434,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,91,Middle Child,PnB Rock & XXXTENTACION,Middle ChildPnB Rock & XXXTENTACION,1,,91,1,"['melodic rap', 'pop rap', 'rap', 'trap']",4AEzAEnbm9uRgbmTdeI63K,https://p.scdn.co/mp3-preview/9428e6461568bde17f305b5990f4b9246a7e8cdd?cid=b8d3901151d34489a160e3cf0ab1fa94,151574.0,1.0,TrapStar Turnt PopStar,0.75,0.567,0.0,-6.4,1.0,0.48,0.137,0.0,0.109,0.398,151.895,4.0,75.0,0,0.3642036447576846,2.804912020531531
8649,8649,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,27,Look Back At It,A Boogie Wit da Hoodie,Look Back At ItA Boogie Wit da Hoodie,1,29.0,27,22,"['melodic rap', 'pop rap', 'rap', 'trap']",3Ol2xnObFdKV9pmRD2t9x8,https://p.scdn.co/mp3-preview/1791d957e2bad3063228db3750f1f71670764842?cid=b8d3901151d34489a160e3cf0ab1fa94,179449.0,1.0,Hoodie SZN,0.791,0.587,3.0,-5.075,0.0,0.0413,0.407,0.0,0.148,0.536,96.057,4.0,83.0,0,0.33827418020179456,1.1204810036758697
1207,1207,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,2,If I Can't Have You,Shawn Mendes,If I Can't Have YouShawn Mendes,1,,2,1,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",6LsAAHotRLMOHfCsSfYCsz,,190800.0,0.0,If I Can't Have You,0.692,0.809,2.0,-4.198,1.0,0.0602,0.524,0.0,0.147,0.864,123.911,4.0,86.0,0,-1.0131175182436227,-0.959536946167852
11028,11028,https://www.billboard.com/charts/hot-100/2019-05-18,2019-05-18,38,Eyes On You,Chase Rice,Eyes On YouChase Rice,1,38.0,38,12,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",5AnSllIrgGsCZzZJkVnApx,https://p.scdn.co/mp3-preview/6dc0462e080ae70994ee0a475cabff8489a9c3d8?cid=b8d3901151d34489a160e3cf0ab1fa94,182493.0,0.0,Lambs & Lions,0.606,0.652,9.0,-6.982,1.0,0.0281,0.323,0.0,0.201,0.476,97.155,4.0,75.0,0,0.40482041723924755,-1.0321697067176514
13678,13678,https://www.billboard.com/charts/hot-100/2019-05-25,2019-05-25,50,Love Ain't,Eli Young Band,Love Ain'tEli Young Band,1,60.0,50,5,"['contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock', 'texas country']",6uVzeU47Qzg0rrMneP5BNg,,186118.0,0.0,Love Ain't,0.6,0.851,11.0,-4.645,1.0,0.0388,0.00566,9.78e-06,0.0891,0.727,98.007,4.0,74.0,0,-1.716882035060236,-1.090622326237725
22449,22449,https://www.billboard.com/charts/hot-100/2019-05-25,2019-05-25,91,Paradise,Bazzi,ParadiseBazzi,1,98.0,91,2,"['pop', 'post-teen pop']",0Rx0DJI556Ix5gBny6EWmn,https://p.scdn.co/mp3-preview/95e4e106fa7672bde0ab1fc0beee619b95bc2125?cid=b8d3901151d34489a160e3cf0ab1fa94,169038.0,1.0,Soul Searching,0.844,0.644,11.0,-6.273,0.0,0.0479,0.0828,0.0,0.113,0.591,122.061,4.0,84.0,0,-0.5069011864704898,1.6590681562481502
24014,24014,https://www.billboard.com/charts/hot-100/2019-05-25,2019-05-25,99,Die Young,Roddy Ricch,Die YoungRoddy Ricch,1,99.0,99,2,"['hip hop', 'melodic rap', 'rap', 'trap']",3wLtYwtqvKK2ewelSVPeDK,https://p.scdn.co/mp3-preview/1374c516f7d932fa93e56b9c06f46c0c7a27a068?cid=b8d3901151d34489a160e3cf0ab1fa94,157656.0,1.0,Feed Tha Streets II,0.688,0.656,4.0,-5.541,0.0,0.276,0.218,0.0,0.115,0.365,160.414,4.0,77.0,0,-0.0021663489399308257,2.035758658743929
3143,3143,https://www.billboard.com/charts/hot-100/2019-05-25,2019-05-25,7,Dancing With A Stranger,Sam Smith & Normani,Dancing With A StrangerSam Smith & Normani,1,11.0,7,18,"['pop', 'uk pop']",6Qs4SXO9dwPj5GKvVOv8Ki,,171029.0,0.0,Dancing With A Stranger (with Normani),0.741,0.52,8.0,-7.513,1.0,0.0656,0.45,1.97e-06,0.222,0.347,102.998,4.0,89.0,0,1.2796908563477598,-0.35072749764571176
17155,17155,https://www.billboard.com/charts/hot-100/2019-05-25,2019-05-25,66,Don't Call Me Up,Mabel,Don't Call Me UpMabel,1,69.0,66,8,"['dance pop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",5WHTFyqSii0lmT9R21abT8,,178480.0,0.0,Ivy To Roses (Mixtape),0.674,0.881,9.0,-2.853,1.0,0.147,0.296,3.01e-06,0.0793,0.234,98.994,4.0,86.0,0,-0.864284228346108,-0.7055700486359594
16915,16915,https://www.billboard.com/charts/hot-100/2019-05-25,2019-05-25,65,Big Ole Freak,Megan Thee Stallion,Big Ole FreakMegan Thee Stallion,1,65.0,65,6,"['houston rap', 'pop', 'pop rap', 'trap queen']",3YEbLhXRDPTtctnb3ddg8g,https://p.scdn.co/mp3-preview/fde0aed88cbf63b4e2755efbf13b8d8950329990?cid=b8d3901151d34489a160e3cf0ab1fa94,214850.0,1.0,Tina Snow,0.799,0.699,2.0,-7.694,1.0,0.204,0.00867,0.0,0.132,0.627,142.979,4.0,73.0,0,-0.39471901122165504,1.628443731098298
13997,13997,https://www.billboard.com/charts/hot-100/2019-05-25,2019-05-25,51,Triggered,Jhene Aiko,TriggeredJhene Aiko,1,,51,1,"['alternative r&b', 'pop', 'pop rap', 'r&b', 'urban contemporary']",3PAptX72PPmjj1Igms0zjo,,211226.0,1.0,Triggered (freestyle),0.471,0.411,0.0,-9.5,1.0,0.295,0.81,0.0,0.135,0.363,89.484,1.0,77.0,0,5.023288228449864,-0.7736850132702392
12539,12539,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,44,You Stay,"DJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih","You StayDJ Khaled Featuring Meek Mill, J Balvin, Lil Baby & Jeremih",1,,44,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4U6ubKsTd8RBDP5tPPhh7I,https://p.scdn.co/mp3-preview/638ce4655be59b30d1d19299ba09b7afbf4d2567?cid=b8d3901151d34489a160e3cf0ab1fa94,275275.0,1.0,Father Of Asahd,0.479,0.63,7.0,-5.628,0.0,0.133,0.0314,0.0,0.073,0.227,117.988,5.0,67.0,0,-0.10936920703467888,0.8747627595445883
21237,21237,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,85,What's Good,"Tyler, The Creator","What's GoodTyler, The Creator",1,,85,1,"['hip hop', 'rap']",6bOkaEXc5CopinGazSLokx,https://p.scdn.co/mp3-preview/87940f109373e35e9eb2fa8025b20678628b6b4f?cid=b8d3901151d34489a160e3cf0ab1fa94,205626.0,1.0,IGOR,0.458,0.909,1.0,-6.553,1.0,0.487,0.0567,4.26e-06,0.11,0.449,118.227,4.0,69.0,0,-0.5654531458869837,1.5302388830422071
17040,17040,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,65,Running Out Of Time,"Tyler, The Creator","Running Out Of TimeTyler, The Creator",1,,65,1,"['hip hop', 'rap']",5QvBXUm5MglLJ3iBfTX2Wo,https://p.scdn.co/mp3-preview/5f2134e5b5b92cd6e71f0ff5db4358287f1ed5c5?cid=b8d3901151d34489a160e3cf0ab1fa94,177226.0,1.0,IGOR,0.36,0.391,6.0,-10.6,1.0,0.0528,0.296,0.000406,0.129,0.162,84.281,4.0,73.0,0,3.0057967377656705,-0.3119134717810868
12202,12202,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,43,Just Us,DJ Khaled Featuring SZA,Just UsDJ Khaled Featuring SZA,1,,43,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0BnTBAGmr9FtYwkZrwKhwS,https://p.scdn.co/mp3-preview/09e878fa6a338f9afb5755fa04b0e63823f35fcd?cid=b8d3901151d34489a160e3cf0ab1fa94,221378.0,1.0,Father Of Asahd,0.639,0.859,9.0,-2.758,0.0,0.147,0.135,0.0,0.129,0.566,93.132,4.0,73.0,0,-1.517070979671015,0.8731770430119876
22530,22530,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,91,Weather The Storm,DJ Khaled Featuring Meek Mill & Lil Baby,Weather The StormDJ Khaled Featuring Meek Mill & Lil Baby,1,,91,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6xVhqLT40s5sVhepe9Mckc,https://p.scdn.co/mp3-preview/5e01b91ba120cf9396091d0933f74cc6747a1af3?cid=b8d3901151d34489a160e3cf0ab1fa94,153337.0,1.0,Father Of Asahd,0.515,0.802,2.0,-2.655,0.0,0.283,0.18,0.0,0.241,0.279,76.069,4.0,62.0,0,-0.7243705153361989,1.1930566375170333
17417,17417,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,67,Igor's Theme,"Tyler, The Creator","Igor's ThemeTyler, The Creator",1,,67,1,"['hip hop', 'rap']",51RN0kzWd7xeR4th5HsEtW,https://p.scdn.co/mp3-preview/1de2c6a55e578f83db57d2cc4394170929a9f9ab?cid=b8d3901151d34489a160e3cf0ab1fa94,200693.0,0.0,IGOR,0.467,0.672,10.0,-7.371,0.0,0.377,0.00559,0.243,0.607,0.0648,163.1,4.0,70.0,0,0.4226730043443762,0.78510427762338
7238,7238,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,21,Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,HigherDJ Khaled Featuring Nipsey Hussle & John Legend,1,,21,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6O10oTtZIZ4DkkUqyfCbrR,https://p.scdn.co/mp3-preview/603aeadf4d9d5fbf63899f192efed1ad9c54b93c?cid=b8d3901151d34489a160e3cf0ab1fa94,176874.0,1.0,Father Of Asahd,0.351,0.956,7.0,-1.996,1.0,0.245,0.0949,0.0,0.226,0.446,83.655,4.0,63.0,0,-1.731535279538846,-0.06767784088482308
5157,5157,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,13,Earfquake,"Tyler, The Creator","EarfquakeTyler, The Creator",1,,13,1,"['hip hop', 'rap']",5hVghJ4KaYES3BFUATCYn0,https://p.scdn.co/mp3-preview/d6528c193bac76f7a04bdf1ea9453ec016a94f88?cid=b8d3901151d34489a160e3cf0ab1fa94,190066.0,1.0,IGOR,0.554,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,4.0,85.0,0,0.9604631379809586,0.6128888693779316
18051,18051,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,70,New Magic Wand,"Tyler, The Creator","New Magic WandTyler, The Creator",1,,70,1,"['hip hop', 'rap']",0fv2KH6hac06J86hBUTcSf,https://p.scdn.co/mp3-preview/58710a799e86472a166e050ffbb9d76121a3b01e?cid=b8d3901151d34489a160e3cf0ab1fa94,195320.0,1.0,IGOR,0.621,0.73,5.0,-5.414,0.0,0.107,0.0967,0.000131,0.673,0.464,139.566,4.0,72.0,0,-1.03591705171382,1.185796758340461
5815,5815,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,15,Nightmare,Halsey,NightmareHalsey,1,,15,1,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",340UVheS8z3ncW9TTUhAbc,,231998.0,1.0,Nightmare,0.611,0.622,9.0,-5.075,0.0,0.0734,0.0188,0.0,0.359,0.538,146.11,4.0,77.0,0,-0.7635861134162368,0.896189180563492
21819,21819,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,88,Puppet,"Tyler, The Creator","PuppetTyler, The Creator",1,,88,1,"['hip hop', 'rap']",0wEC0GNF74lAqrEFZJMl1m,https://p.scdn.co/mp3-preview/492d84a17ec8fa6f5515bfa9a854f27c903eeb6e?cid=b8d3901151d34489a160e3cf0ab1fa94,179013.0,1.0,IGOR,0.508,0.557,8.0,-8.967,0.0,0.0478,0.00235,0.0134,0.588,0.199,77.572,4.0,69.0,0,0.9411751409833428,0.7960406708772112
13872,13872,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,51,I Think,"Tyler, The Creator","I ThinkTyler, The Creator",1,,51,1,"['hip hop', 'rap']",4f8Mh5wuWHOsfXtzjrJB3t,https://p.scdn.co/mp3-preview/02728662c29717a7607f50a038dcf43fecbaa891?cid=b8d3901151d34489a160e3cf0ab1fa94,212013.0,1.0,IGOR,0.826,0.579,8.0,-8.241,0.0,0.0801,0.00881,0.0,0.129,0.431,121.075,4.0,77.0,0,0.3910201629551073,1.737382685378011
6871,6871,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,19,Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,Wish WishDJ Khaled Featuring Cardi B & 21 Savage,1,,19,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1Hd2XLitkt1PYCWSbfF5qV,https://p.scdn.co/mp3-preview/9f0f42ee3e0dee6590c4aaf3e639edc765b1ae4a?cid=b8d3901151d34489a160e3cf0ab1fa94,202625.0,1.0,Father Of Asahd,0.861,0.666,8.0,-5.18,0.0,0.343,0.00218,0.0,0.272,0.853,145.041,4.0,75.0,0,-1.5371607966323368,3.0506173161593746
18786,18786,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,74,A Boy Is A Gun,"Tyler, The Creator","A Boy Is A GunTyler, The Creator",1,,74,1,"['hip hop', 'rap']",1nXZnTALNXiPlvXotqHm66,https://p.scdn.co/mp3-preview/46094bdb549ff10e73bff72f444c25390aac166f?cid=b8d3901151d34489a160e3cf0ab1fa94,210253.0,1.0,IGOR,0.417,0.689,2.0,-8.302,0.0,0.178,0.575,0.0,0.496,0.505,79.568,4.0,73.0,0,1.1872160806681118,0.5780535787830906
15247,15247,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,57,Jealous,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean","JealousDJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",1,,57,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6Dq8FZrvx9S28iyaKSwn9x,https://p.scdn.co/mp3-preview/c76bb593280d7c5bc29998707a545bf375682087?cid=b8d3901151d34489a160e3cf0ab1fa94,255101.0,1.0,Father Of Asahd,0.614,0.685,10.0,-3.684,1.0,0.147,0.0133,0.0,0.313,0.61,94.9,4.0,73.0,0,-1.1360044132698648,0.5274570400190699
1185,1185,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,2,I Don't Care,Ed Sheeran & Justin Bieber,I Don't CareEd Sheeran & Justin Bieber,1,2.0,2,2,"['pop', 'uk pop']",3HVWdVOQ0ZA45FuZGSfvns,https://p.scdn.co/mp3-preview/40d2bf0a16b4a4c7e5747a57943f9c0bbf5bc5ab?cid=b8d3901151d34489a160e3cf0ab1fa94,219946.0,0.0,I Don't Care (with Justin Bieber),0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,4.0,90.0,0,-1.1185710217849978,-0.45573362231208825
14064,14064,https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,52,Celebrate,DJ Khaled Featuring Travis Scott & Post Malone,CelebrateDJ Khaled Featuring Travis Scott & Post Malone,1,,52,1,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0b6UoVjUzFyZNpHI0aAhKt,https://p.scdn.co/mp3-preview/d2ee36ebd893fb11b5ddd68910dbe4c792a12cca?cid=b8d3901151d34489a160e3cf0ab1fa94,206498.0,0.0,Father Of Asahd,0.362,0.714,9.0,-3.07,0.0,0.0835,0.269,0.0,0.21,0.309,67.4,4.0,71.0,0,-0.2158046341225566,-1.4758643220794436
6401,6401,https://www.billboard.com/charts/hot-100/2019-06-08,2019-06-08,17,Whiskey Glasses,Morgan Wallen,Whiskey GlassesMorgan Wallen,1,26.0,17,13,"['contemporary country', 'country road', 'deep talent show']",6foY66mWZN0pSRjZ408c00,https://p.scdn.co/mp3-preview/95ac7dba403384cdb429dc9a838a889a6579ecb2?cid=b8d3901151d34489a160e3cf0ab1fa94,234346.0,0.0,If I Know Me,0.614,0.68,6.0,-4.58,1.0,0.0289,0.369,1.84e-06,0.115,0.707,149.959,4.0,80.0,0,-0.5370833436154703,-1.2932473083808425
7441,7441,https://www.billboard.com/charts/hot-100/2019-06-08,2019-06-08,22,Con Calma,Daddy Yankee & Katy Perry Featuring Snow,Con CalmaDaddy Yankee & Katy Perry Featuring Snow,2,27.0,22,17,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",5w9c2J52mkdntKOmRLeM2m,,193226.0,0.0,Con Calma,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,4.0,88.0,0,-1.9076898239186344,-0.32056106666646683
5056,5056,https://www.billboard.com/charts/hot-100/2019-06-08,2019-06-08,12,The London,"Young Thug, J. Cole & Travis Scott","The LondonYoung Thug, J. Cole & Travis Scott",1,,12,1,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",7DcvwMAiqKJQD1rrdfxSDx,https://p.scdn.co/mp3-preview/1172c366301561c0e3adc84ffdf95f8fd760ca54?cid=b8d3901151d34489a160e3cf0ab1fa94,200106.0,1.0,The London,0.796,0.586,4.0,-6.946,0.0,0.147,0.0247,0.0,0.132,0.179,97.981,4.0,83.0,0,0.6763611108375225,1.7736607332910332
10602,10602,https://www.billboard.com/charts/hot-100/2019-06-08,2019-06-08,36,Good As You,Kane Brown,Good As YouKane Brown,1,37.0,36,14,"['contemporary country', 'country road']",19kUPdKTp85q9RZNwaXM15,https://p.scdn.co/mp3-preview/305d6a3ac88fc268d56bc79a9bfba96c61a9a831?cid=b8d3901151d34489a160e3cf0ab1fa94,192053.0,0.0,Experiment,0.634,0.516,8.0,-6.05,1.0,0.0373,0.4,0.0,0.142,0.769,153.831,4.0,75.0,0,0.14870602056294552,-0.8415789806526942
13207,13207,https://www.billboard.com/charts/hot-100/2019-06-08,2019-06-08,48,Easier,5 Seconds Of Summer,Easier5 Seconds Of Summer,1,,48,1,"['boy band', 'dance pop', 'pop', 'post-teen pop']",4tNXntkAzQ5A2dfYRYGIIQ,,157492.0,0.0,Easier,0.505,0.428,5.0,-5.604,1.0,0.221,0.489,0.0,0.0977,0.618,175.813,4.0,81.0,0,0.8234053343626857,-0.39110637801711357
23478,23478,https://www.billboard.com/charts/hot-100/2019-06-08,2019-06-08,96,HP,Maluma,HPMaluma,1,,96,1,"['latin', 'reggaeton']",1LIqNVhaIgxXUt2eVoIQJ3,https://p.scdn.co/mp3-preview/623d8b9aad1987d810209f6c356679b1ebd2cd72?cid=b8d3901151d34489a160e3cf0ab1fa94,184435.0,1.0,11:11:00,0.837,0.791,4.0,-3.157,0.0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,4.0,85.0,0,-1.2544482981955285,1.307223229448022
15681,15681,https://www.billboard.com/charts/hot-100/2019-06-08,2019-06-08,59,Isis,Joyner Lucas Featuring Logic,IsisJoyner Lucas Featuring Logic,1,,59,1,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",36TO60sxDduIsO3xH8IcUh,https://p.scdn.co/mp3-preview/9b074313dca074a5c92e9291bf13e073cac3e8cf?cid=b8d3901151d34489a160e3cf0ab1fa94,236000.0,1.0,Isis,0.918,0.837,1.0,-6.792,1.0,0.255,0.234,0.0,0.227,0.855,120.017,4.0,80.0,0,-1.048155434360166,2.0053172046386103
18115,18115,https://www.billboard.com/charts/hot-100/2019-06-15,2019-06-15,70,The Search,NF,The SearchNF,1,,70,1,"['hip hop', 'pop rap', 'rap']",2OKo7g3KfmCt3kyLvUAL0g,,248040.0,0.0,The Search,0.789,0.786,2.0,-4.788,1.0,0.297,0.596,0.0,0.0997,0.39,119.957,4.0,75.0,0,0.22758141613538627,0.16344218791885076
